host_response_rate,host_acceptance_rate,host_listings_count,latitude,longitude,city,zipcode,state,accommodates,room_type,bedrooms,bathrooms,beds,price,cleaning_fee,security_deposit,minimum_nights,maximum_nights,number_of_reviews
,,1.0,48.87242,2.36623,Paris,75010,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$80.00,$59.00,$500.00,2,1125,1
,,1.0,48.84581,2.2816400000000003,Paris,75015,Île-de-France,2,Private room,1.0,1.0,1.0,$50.00,,,15,30,0
100%,,2.0,48.85996,2.37026,Paris,75011,Île-de-France,6,Entire home/apt,3.0,2.0,3.0,$190.00,$75.00,"$1,000.00",2,1125,66
60%,,1.0,48.8324,2.29224,Paris,75015,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$40.00,$15.00,$500.00,4,16,27
,,1.0,48.88392,2.36611,Paris,75010,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$50.00,,,2,31,18
,,1.0,48.84334000000001,2.25205,Paris,75016,Île-de-France,3,Entire home/apt,2.0,1.0,4.0,$145.00,$59.00,"$2,000.00",6,1125,23
100%,,2.0,48.893570000000004,2.31087,Paris,75017,Île-de-France,3,Entire home/apt,1.0,1.0,2.0,$50.00,$30.00,$0.00,2,180,4
43%,,1.0,48.87256,2.33933,Paris,75009,Île-de-France,8,Entire home/apt,2.0,2.0,3.0,$450.00,$100.00,$500.00,5,1125,18
,,1.0,48.86825,2.392,Paris,75020,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$50.00,,$200.00,3,150,6
75%,,1.0,48.877109999999995,2.3846,Paris,75019,Île-de-France,3,Entire home/apt,0.0,1.0,2.0,$59.00,$15.00,$100.00,2,1125,52
100%,,2.0,48.876020000000004,2.34357,Paris,75009,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$105.00,$60.00,$500.00,2,1125,211
,,1.0,48.89139,2.32796,Paris,75018,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$78.00,$39.00,$400.00,3,1120,0
,,1.0,48.8318,2.3218400000000003,Paris,75014,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$69.00,,$300.00,3,30,3
,,1.0,48.89067,2.32123,Paris,75017,Île-de-France,8,Entire home/apt,2.0,2.0,6.0,$150.00,$80.00,$500.00,7,1125,0
,,1.0,48.86098,2.28554,Paris,75116,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$105.00,,"$1,000.00",1,1125,4
85%,,180.0,48.86096,2.36294,Paris,75003,Île-de-France,3,Entire home/apt,1.0,1.0,1.0,$138.00,$72.00,$500.00,91,1125,10
,,1.0,48.88746,2.30537,Paris,75017,Île-de-France,2,Private room,1.0,1.0,1.0,$39.00,,$300.00,2,1125,8
,,1.0,48.88659000000001,2.35359,Paris,75018,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$40.00,,,2,1125,3
100%,,1.0,48.85269,2.3673,Paris,75004,Île-de-France,5,Entire home/apt,2.0,1.0,2.0,$229.00,$50.00,$300.00,1,1125,30
,,1.0,48.87916,2.3466299999999998,Paris,75009,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$68.00,$28.00,"$1,000.00",6,365,0
100%,,1.0,48.83963,2.3567400000000003,Paris,75005,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$110.00,$50.00,$300.00,60,1125,6
100%,,1.0,48.87887,2.35577,Paris,75010,Île-de-France,6,Entire home/apt,1.0,1.5,3.0,$100.00,$49.00,$300.00,3,25,47
,,1.0,48.86423,2.38446,Paris,75011,Île-de-France,4,Entire home/apt,0.0,1.0,1.0,$35.00,$15.00,$100.00,7,1125,11
,,1.0,48.872820000000004,2.36223,Paris,75010,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$60.00,,,1,1125,1
90%,,1.0,48.86857,2.366,Paris,75010,Île-de-France,4,Entire home/apt,1.0,1.0,0.0,$110.00,$40.00,"$1,000.00",3,1125,28
60%,,1.0,48.82737,2.36748,Paris,75013,Île-de-France,2,Private room,1.0,1.0,1.0,$35.00,$10.00,$150.00,2,50,42
,,1.0,48.8429,2.31003,Paris,75015,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$75.00,,"$1,000.00",2,1125,0
100%,,1.0,48.85601,2.29153,Paris,75007,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$70.00,,,2,1124,42
92%,,2.0,48.85159,2.3755900000000003,Paris,75011,IDF,2,Private room,1.0,1.0,2.0,$58.00,$15.00,$300.00,5,1125,24
100%,,1.0,48.88511,2.37239,Paris,75019,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$155.00,$60.00,$400.00,3,1125,28
90%,,2.0,48.88348,2.31809,Paris,75017,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$80.00,$30.00,$350.00,2,1125,61
,,1.0,48.86825,2.40085,Paris,75020,Île-de-France,2,Entire home/apt,0.0,1.0,2.0,$52.00,,$200.00,3,1125,1
100%,,1.0,48.8888,2.3574900000000003,Paris,75018,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$50.00,$20.00,$100.00,3,30,76
100%,,18.0,48.860620000000004,2.3105700000000002,Paris,75007,Île-de-France,6,Entire home/apt,2.0,2.0,2.0,$385.00,$50.00,$0.00,5,1125,30
100%,,18.0,48.84905,2.33106,Paris,75006,Île-de-France,6,Entire home/apt,2.0,1.0,2.0,$405.00,$50.00,$0.00,5,1125,26
,,1.0,48.89047,2.34595,Paris,75018,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$31.00,$40.00,$200.00,3,1125,0
,,1.0,48.87064,2.40562,Paris,75020,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$49.00,,$250.00,2,1125,15
,,1.0,48.8514,2.3839099999999998,Paris,75011,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$43.00,,$500.00,7,16,0
,,1.0,48.839,2.34654,Paris,75005,Île-de-France,2,Entire home/apt,3.0,1.0,2.0,$150.00,,,1,1125,0
100%,,2.0,48.86353,2.35583,Paris,75003,Île-de-France,4,Entire home/apt,1.0,1.0,3.0,$170.00,$45.00,$800.00,2,30,150
100%,,1.0,48.86827,2.37413,Paris,75011,Île-de-France,5,Entire home/apt,3.0,1.0,3.0,$100.00,$40.00,$300.00,3,1125,55
100%,,2.0,48.88534,2.31921,Paris,75017,Île-de-France,4,Entire home/apt,0.0,1.0,0.0,$85.00,$15.00,$0.00,4,14,15
80%,,2.0,48.854459999999996,2.3363400000000003,Paris,75006,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$185.00,$50.00,$250.00,3,1125,141
,,1.0,48.8429,2.30174,Paris,75015,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$250.00,$30.00,$150.00,2,7,28
,,1.0,48.862429999999996,2.4024099999999997,Paris,75020,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$60.00,,$200.00,4,1125,1
100%,,3.0,48.85716,2.37413,Paris,75011,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$135.00,$40.00,$300.00,5,120,45
,,1.0,48.87587,2.34408,Paris,75009,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$115.00,$20.00,$500.00,2,30,1
,,2.0,48.87171,2.36875,Paris,75010,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$79.00,$30.00,$350.00,2,1125,13
,,1.0,48.86677,2.39412,Paris,75020,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$65.00,$35.00,$300.00,3,1125,41
,,1.0,48.88749,2.30365,Paris,75017,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$82.00,$35.00,$600.00,3,30,65
100%,,3.0,48.87715,2.2945599999999997,Paris,75017,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$70.00,$40.00,$0.00,3,21,64
,,1.0,48.876459999999994,2.38748,Paris,75019,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$50.00,,,1,1125,0
,,1.0,48.86405,2.35767,Paris,75003,IDF,2,Entire home/apt,1.0,1.0,1.0,$120.00,$30.00,$250.00,1,1125,11
71%,,2.0,48.867129999999996,2.35167,Paris,75002,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$139.00,$30.00,$400.00,4,1125,37
0%,,1.0,48.88426,2.35264,Paris,75018,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$49.00,,$100.00,2,1125,61
100%,,1.0,48.83867,2.3467599999999997,Paris,75005,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$65.00,,$650.00,3,1125,15
100%,,2.0,48.850359999999995,2.26722,Paris,75016,Île-de-France,1,Private room,1.0,1.5,0.0,$42.00,$40.00,$500.00,2,100,62
90%,,1.0,48.86845,2.33679,Paris,75002,Île-de-France,7,Entire home/apt,3.0,2.0,5.0,$250.00,$75.00,$350.00,3,1125,79
,,1.0,48.83385,2.31523,Paris,75014,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$61.00,$15.00,$150.00,2,1125,16
100%,,1.0,48.87477,2.35224,Paris 10e Arrondissement,75010,,4,Entire home/apt,1.0,1.0,2.0,$79.00,$50.00,$150.00,2,1125,15
100%,,1.0,48.8809,2.2958,Paris,75017,Île-de-France,6,Entire home/apt,3.0,1.5,5.0,$280.00,$50.00,$900.00,2,1125,81
100%,,2.0,48.88449,2.29745,Paris,75017,Île-de-France,1,Private room,1.0,1.0,1.0,$70.00,,$100.00,2,1125,53
100%,,2.0,48.88592,2.29553,Paris,75017,Île-de-France,2,Private room,1.0,1.0,2.0,$95.00,$15.00,$100.00,3,1125,30
100%,,6.0,48.84645,2.29936,Paris,75015,Île-de-France,1,Entire home/apt,1.0,1.0,1.0,$60.00,$70.00,$150.00,1,365,111
,,1.0,48.85239,2.40733,Paris,75020,Île-de-France,1,Private room,1.0,1.0,1.0,$33.00,,,1,1125,68
,,64.0,48.8526,2.33505,Paris,75006,Île-de-France,4,Entire home/apt,1.0,1.5,2.0,$180.00,$30.00,$400.00,1,10,30
,,1.0,48.88388,2.29373,Paris,75017,Île-de-France,4,Entire home/apt,1.0,1.0,3.0,$126.00,$30.00,$400.00,2,1125,83
,,1.0,48.89223,2.33566,Paris,75018,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$69.00,$30.00,$500.00,6,1125,0
100%,,1.0,48.88256,2.33859,Paris,75018,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$160.00,$40.00,$300.00,30,305,38
,,1.0,48.8725,2.3785,Paris,75020,Île-de-France,4,Entire home/apt,0.0,1.0,1.0,$75.00,$30.00,$200.00,6,1125,5
,,1.0,48.8579,2.286,Paris,75016,Île-de-France,6,Entire home/apt,4.0,2.0,5.0,$300.00,,,3,5,1
90%,,2.0,48.86821,2.3550400000000002,Paris,75002,Île-de-France,2,Entire home/apt,1.0,1.0,4.0,$90.00,$70.00,"$1,000.00",2,1125,19
,,1.0,48.88872,2.32329,Paris,75017,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$60.00,$20.00,$250.00,4,20,24
100%,,1.0,48.86378,2.35738,Paris,75003,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$59.00,$0.00,$250.00,4,1125,120
,,2.0,48.893159999999995,2.3514,Paris,75018,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$60.00,$25.00,$300.00,2,200,21
,,1.0,48.8869,2.35302,Paris,75018,Île-de-France,2,Private room,1.0,1.0,1.0,$55.00,$30.00,$500.00,2,1125,22
100%,,1.0,48.872009999999996,2.37609,Paris,75011,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$56.00,$15.00,$0.00,2,15,59
,,1.0,48.8841,2.35989,Paris,75010,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$90.00,$30.00,$600.00,7,15,19
100%,,1.0,48.85756,2.36777,Paris,75003,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$68.00,,$150.00,2,15,32
85%,,180.0,48.86652,2.3571400000000002,Paris,75003,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$125.00,$72.00,$500.00,3,1125,5
100%,,3.0,48.838359999999994,2.33244,Paris,75014,Île-de-France,2,Private room,1.0,1.0,1.0,$250.00,$30.00,$100.00,1,1125,1
100%,,1.0,48.86575,2.40053,Paris,75020,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$69.00,,$300.00,2,1125,12
,,1.0,48.85692,2.35109,Paris,,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$71.00,,,7,90,0
,,1.0,48.886309999999995,2.33522,Paris,75018,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$145.00,$30.00,$350.00,3,1125,9
,,1.0,48.89651,2.34515,Paris,75018,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$80.00,,,3,1125,0
100%,,2.0,48.86282,2.3637799999999998,Paris,75003,Île-de-France,6,Entire home/apt,3.0,1.0,4.0,$180.00,$50.00,$800.00,1,90,57
95%,,89.0,48.84142,2.32342,Paris,75015,Île-de-France,3,Entire home/apt,2.0,1.5,2.0,$230.00,,$600.00,5,50,40
100%,,1.0,48.88800000000001,2.3277900000000002,Paris,75018,Île-de-France,2,Entire home/apt,0.0,1.0,2.0,$90.00,$0.00,$0.00,1,3,9
100%,,1.0,48.88527,2.3719099999999997,Paris,75019,Île-de-France,5,Entire home/apt,2.0,1.0,2.0,$110.00,$40.00,$400.00,2,1125,98
100%,,1.0,48.82347,2.3466299999999998,Paris,75013,Île-de-France,2,Private room,1.0,1.0,1.0,$50.00,,,2,1125,131
,,1.0,48.879459999999995,2.383,Paris,75019,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$31.00,,$100.00,3,25,1
85%,,180.0,48.85585,2.36285,Paris,75004,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$100.00,$72.00,$500.00,91,1125,5
100%,,1.0,48.86234,2.34207,Paris,75001,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$73.00,$20.00,,2,1125,36
100%,,1.0,48.884609999999995,2.3237099999999997,Paris,75017,Île-de-France,5,Entire home/apt,3.0,1.0,5.0,$190.00,$50.00,$500.00,3,1125,15
67%,,1.0,48.868959999999994,2.2755400000000003,Paris,75116,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$67.00,$50.00,$500.00,15,1125,2
,,1.0,48.82377,2.32753,Paris,75014,Île-de-France,2,Private room,1.0,1.0,1.0,$35.00,,,1,1125,3
75%,,2.0,48.87011,2.28932,Paris,75116,Île-de-France,7,Entire home/apt,3.0,2.0,3.0,$323.00,$60.00,$200.00,2,15,8
90%,,1.0,48.84552,2.38231,Paris,75012,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$59.00,$30.00,$200.00,3,15,156
,,1.0,48.84769,2.37837,Paris,75012,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$40.00,$20.00,$100.00,4,12,3
,,1.0,48.86125,2.35564,Paris,75003,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$75.00,$25.00,$200.00,1,1125,0
100%,,1.0,48.88248,2.3407299999999998,Paris,75018,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$150.00,$70.00,$400.00,5,30,13
,,1.0,48.881,2.31973,Paris,75008,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$90.00,,,1,30,4
,,1.0,48.87365,2.35681,Paris,75010,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$100.00,$20.00,,2,7,1
,,1.0,48.85544,2.27452,Paris,75016,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$140.00,$60.00,$450.00,23,1125,36
,,1.0,48.89117,2.32367,Paris,75017,Île-de-France,2,Entire home/apt,0.0,3.5,1.0,$55.00,$20.00,$300.00,60,720,10
,,1.0,48.88691,2.3188400000000002,Paris,75017,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$85.00,,,1,1125,8
,,2.0,48.85657,2.4024,Paris,75020,Île-de-France,2,Private room,1.0,1.0,1.0,$45.00,$20.00,$200.00,2,1125,5
90%,,1.0,48.86763,2.3778099999999998,Paris,75011,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$179.00,$20.00,$500.00,2,15,20
,,1.0,48.86614,2.2877400000000003,Paris,75116,Île-de-France,1,Entire home/apt,0.0,1.0,1.0,$45.00,$15.00,,3,1125,30
,,1.0,48.86222,2.3549700000000002,Parigi,75003,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$200.00,,,1,1125,0
,,1.0,48.83317,2.3561099999999997,Paris,75013,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$55.00,,,3,30,7
,,1.0,48.87005,2.35898,Paris,75010,IDF,2,Entire home/apt,1.0,1.0,1.0,$100.00,$50.00,$500.00,3,1125,14
,,1.0,48.844159999999995,2.2707200000000003,Paris,75016,Île-de-France,3,Entire home/apt,2.0,1.0,2.0,$80.00,$20.00,,1,1125,0
100%,,1.0,48.87934,2.3368900000000004,Paris,75009,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$95.00,$25.00,$600.00,3,1125,71
,,4.0,48.85322,2.2959099999999997,Paris,75007,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$109.00,$69.00,$600.00,7,50,1
100%,,1.0,48.87964,2.37296,Paris,75019,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$76.00,$25.00,"$4,179.00",5,1124,31
78%,,1.0,48.84944,2.26012,Paris,75016,Île-de-France,6,Entire home/apt,3.0,1.0,5.0,$195.00,$200.00,"$2,000.00",2,20,0
,,1.0,48.8296,2.3241099999999997,Paris,75014,Île-de-France,2,Private room,1.0,1.5,1.0,$33.00,$10.00,"$1,600.00",1,1125,21
,,1.0,48.855579999999996,2.36005,Paris,75004,Île-de-France,4,Shared room,1.0,2.5,4.0,$500.00,,,1,1125,0
,,1.0,48.8893,2.33296,Paris,75018,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$100.00,,$400.00,3,10,0
,,1.0,48.873670000000004,2.39351,Paris,75020,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$55.00,$30.00,$100.00,3,7,25
100%,,1.0,48.87032,2.3556,Paris,75010,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$70.00,$40.00,,2,1125,0
,,1.0,48.85881,2.3829,Paris,75011,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$85.00,$20.00,$500.00,4,21,0
70%,,1.0,48.85548,2.27087,Paris,75016,Île-de-France,4,Entire home/apt,2.0,2.0,2.0,$240.00,$60.00,,3,1125,27
100%,,3.0,48.853429999999996,2.37547,Paris,75011,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$90.00,$30.00,$500.00,2,60,81
100%,,1.0,48.87168,2.38112,Paris,75020,Île-de-France,3,Entire home/apt,1.0,1.0,2.0,$50.00,$15.00,$100.00,3,40,31
,,1.0,48.85763,2.3524,Paris,75004,Île-de-France,3,Entire home/apt,1.0,1.0,1.0,$190.00,$45.00,"$1,000.00",2,21,31
100%,,1.0,48.85751,2.377,Paris,75011,Île-de-France,2,Private room,1.0,1.0,0.0,$75.00,,,1,7,8
,,1.0,48.87212,2.35039,Paris,75010,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$65.00,,,2,1125,2
100%,,1.0,48.89931,2.34173,Paris,75018,Île-de-France,2,Private room,1.0,1.0,2.0,$25.00,$5.00,,2,7,13
,,2.0,48.87356,2.3827,Paris,75020,Île-de-France,3,Entire home/apt,1.0,1.0,2.0,$125.00,,,3,1125,1
100%,,1.0,48.88548,2.3458099999999997,Paris,75018,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$59.00,$43.00,$300.00,30,362,152
100%,,1.0,48.85739,2.37533,Paris,75011,Île-de-France,3,Entire home/apt,0.0,1.0,0.0,$80.00,$10.00,$400.00,2,14,125
,,1.0,48.85927,2.2754,Paris,75116,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$150.00,,,1,1125,0
40%,,1.0,48.83894,2.35558,Paris,75005,Île-de-France,6,Entire home/apt,2.0,1.0,2.0,$180.00,$40.00,$200.00,3,10,39
,,1.0,48.82567,2.41533,Charenton-le-Pont,94220,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$60.00,,,1,1125,0
100%,,1.0,48.87048,2.37347,Paris,75010,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$45.00,$15.00,$0.00,3,6,90
100%,,1.0,48.857209999999995,2.3527,Paris,,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$190.00,$55.00,$150.00,2,1125,6
25%,,1.0,48.83102,2.31724,Paris,75014,Île-de-France,1,Entire home/apt,1.0,1.0,1.0,$69.00,$10.00,$300.00,7,1125,0
,,1.0,48.843959999999996,2.33596,Paris,75006,Île-de-France,5,Entire home/apt,3.0,2.0,2.0,$850.00,$100.00,,5,1125,0
71%,,1.0,48.88501,2.31933,Paris,75017,Île-de-France,4,Entire home/apt,2.0,1.0,3.0,$110.00,$50.00,$500.00,5,1125,64
,,1.0,48.863440000000004,2.37528,Paris,75011,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$60.00,,$150.00,4,14,0
100%,,1.0,48.87983,2.31597,Paris,75008,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$120.00,$50.00,$0.00,5,1125,62
,,1.0,48.83752,2.2823700000000002,Paris,75015,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$90.00,,$300.00,3,1125,6
43%,,1.0,48.85467,2.3332599999999997,Paris,75006,Île-de-France,2,Entire home/apt,1.0,1.0,2.0,$70.00,$20.00,$0.00,5,60,33
80%,,1.0,48.82912,2.32945,Paris,75014,Île-de-France,3,Entire home/apt,1.0,1.0,1.0,$97.00,$35.00,$500.00,9,15,20
100%,,1.0,48.8499,2.34959,Paris,75005,Île-de-France,3,Entire home/apt,1.0,1.0,0.0,$70.00,$15.00,$400.00,2,25,118
100%,,3.0,48.89431,2.3450900000000003,Paris,75018,Île-de-France,1,Private room,1.0,1.0,1.0,$35.00,$4.00,$100.00,1,1125,82
,,1.0,48.8635,2.3500900000000002,Paris,75001,Île-de-France,1,Private room,1.0,1.0,1.0,$45.00,,$100.00,3,1125,1
,,1.0,48.84516,2.32899,Paris,75006,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$50.00,$50.00,,2,365,0
,,1.0,48.85469000000001,2.36417,Paris,75004,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$90.00,$45.00,$200.00,5,30,5
86%,,1.0,48.85334,2.38299,Paris,75011,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$52.00,$25.00,$100.00,2,15,29
,,2.0,48.84877,2.3343599999999998,Paris,75006,Île-de-France,4,Entire home/apt,0.0,1.0,2.0,$59.00,$50.00,,3,999,87
,,1.0,48.847770000000004,2.37609,Paris,75012,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$62.00,$30.00,,3,1125,1
100%,,1.0,48.83397,2.33356,Paris,75014,Île-de-France,6,Entire home/apt,3.0,2.0,4.0,$290.00,$250.00,"$2,000.00",21,181,16
,,1.0,48.870309999999996,2.3549900000000004,Paris,75010,Île-de-France,2,Private room,1.0,1.0,1.0,$48.00,,,7,20,0
100%,,13.0,48.87318,2.29003,Paris,75116,Île-de-France,5,Entire home/apt,1.0,1.0,3.0,$125.00,$65.00,$100.00,1,1125,69
100%,,1.0,48.84379000000001,2.26527,Paris,75016,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$69.00,$20.00,,2,5,111
100%,,1.0,48.86992,2.4071,Paris,75020,Île-de-France,4,Entire home/apt,1.0,1.0,2.0,$130.00,$30.00,$350.00,2,1125,9
85%,,180.0,48.86352,2.36457,Paris,75003,Île-de-France,3,Entire home/apt,1.0,1.0,1.0,$128.00,$72.00,$500.00,91,1125,3
,,1.0,48.87454,2.3875,Paris,75020,Île-de-France,5,Entire home/apt,1.0,1.0,4.0,$100.00,$50.00,,3,1125,52
99%,,69.0,48.87164,2.2970200000000003,Paris,75008,Île-de-France,6,Entire home/apt,1.0,1.0,3.0,$95.00,$90.00,$0.00,2,1125,129
100%,,2.0,48.83352,2.33153,Paris,75014,Île-de-France,2,Private room,1.0,1.0,1.0,$69.00,$0.00,$150.00,2,15,141
,,1.0,48.89383,2.34049,Paris,75018,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$55.00,$40.00,$150.00,4,30,5
,,1.0,48.86042,2.36999,Paris,75011,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$70.00,$8.00,$100.00,3,1125,39
97%,,4.0,48.86294,2.3488700000000002,Paris,75001,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$150.00,$55.00,,1,1125,340
,,2.0,48.885040000000004,2.38164,Paris,75019,Île-de-France,3,Entire home/apt,1.0,1.0,1.0,$42.00,$25.00,$300.00,3,1125,1
,,1.0,48.87427,2.38271,Paris,75019,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$65.00,$30.00,$200.00,7,45,61
,,1.0,48.87954000000001,2.3454599999999997,Paris,75009,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$70.00,$5.00,$150.00,1,1125,0
100%,,1.0,48.86827,2.30255,Paris,75008,Île-de-France,6,Entire home/apt,3.0,2.0,3.0,$550.00,$36.00,"$1,500.00",2,1125,32
100%,,1.0,48.85925,2.3287400000000003,Paris,75007,Île-de-France,4,Entire home/apt,2.0,2.0,3.0,$350.00,$70.00,"$1,200.00",5,30,19
,,1.0,48.871520000000004,2.3086,Paris,75008,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$70.00,,$500.00,30,1125,21
100%,,1.0,48.847590000000004,2.29601,Paris,75015,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$9.00,,,3,1125,2
100%,,1.0,48.88805,2.34125,Paris,75018,Île-de-France,6,Entire home/apt,2.0,1.0,6.0,$120.00,$65.00,$500.00,2,14,113
80%,,1.0,48.851659999999995,2.32592,Paris,75007,Île-de-France,4,Entire home/apt,2.0,1.0,2.0,$350.00,$100.00,,3,1125,153
100%,,1.0,48.8832,2.3414,Paris,75018,Île-de-France,5,Entire home/apt,3.0,1.0,3.0,$160.00,$70.00,$350.00,3,1125,23
,,1.0,48.86481,2.35607,Paris,75003,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$77.00,,,4,1125,0
100%,,1.0,48.85841,2.3888599999999998,Paris,75011,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$40.00,$20.00,$450.00,1,1125,34
100%,,1.0,48.858579999999996,2.30701,Paris,75007,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$80.00,$20.00,$200.00,3,4,86
47%,,3.0,48.87692,2.37166,Paris,,Île-de-France,16,Entire home/apt,4.0,2.5,4.0,$800.00,$140.00,$750.00,1,1125,4
,,1.0,48.86184,2.2820099999999996,Paris,75116,Île-de-France,4,Entire home/apt,2.0,2.0,2.0,$300.00,,,1,1125,0
100%,,2.0,48.86027,2.34553,Paris,75001,Île-de-France,4,Entire home/apt,1.0,1.0,3.0,$165.00,$50.00,$500.00,4,1000,59
100%,,11.0,48.835159999999995,2.35155,Paris,75013,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$96.00,$0.00,"$1,960.00",30,120,3
100%,,14.0,48.86518,2.35188,Paris,75002,Île-de-France,9,Entire home/apt,4.0,2.0,5.0,$385.00,$130.00,$800.00,4,1124,80
100%,,1.0,48.88821,2.33662,Paris,,Île-de-France,4,Entire home/apt,1.0,1.0,1.0,$95.00,$0.00,$200.00,7,14,12
,,1.0,48.845009999999995,2.31526,Paris,75015,Île-de-France,2,Entire home/apt,0.0,1.0,1.0,$75.00,$50.00,$900.00,93,1125,138
100%,,1.0,48.84644,2.3123299999999998,Paris,75015,Île-de-France,2,Entire home/apt,1.0,1.0,1.0,$150.00,$30.00,$0.00,2,1125,12
